Gender,Dob,PIN,Curr_res_yr,Curr_res,Rent,Deps,Marital,Qualification,Credit_score,Religion,Category,Res_stat,Occupation,Salaried,Emp_pin,Curr_emp_yr,Gross_monthly_in,Net_monthly_in,Avg_monthly_exp,Prop,Veh,FD,PPF,PF,Investments,SLIP,Amt,Tenor,Returned
2,1994,110076,6,2,19000,7,0,0,594,3,1,1,1,2,110063,6,175712,23259,21801,150769,35168,16403,34651,57618,95420,53309,2085383,12,0
1,1974,110081,65,2,6000,3,2,2,779,2,1,2,0,3,110022,65,248091,38760,17141,172030,20149,13607,46938,39674,176680,262269,4018056,15,0
0,1981,110097,42,3,19000,4,0,0,721,0,3,1,1,4,110099,42,55249,14330,12076,245100,187845,33242,51095,33056,139989,159294,711746,15,1
0,1963,110060,53,3,15000,1,0,1,833,0,2,0,1,2,110071,53,125334,36166,52048,157029,159117,52310,32820,45013,235501,169384,1873927,32,1
0,1967,110011,34,1,6000,4,1,1,651,0,2,0,2,2,110064,34,58294,47633,38783,131814,22951,12372,51288,13721,127783,160898,3178152,8,0
1,1987,110021,30,0,0,2,2,1,711,1,1,1,0,3,110043,30,18877,37064,18555,54906,167224,46208,40674,49139,197780,463574,2682372,15,1
1,1967,110012,17,2,21000,8,0,2,359,1,2,1,2,1,110023,17,94564,45033,31664,245100,108963,40556,42642,35000,59247,105002,2435662,24,0
1,1991,110027,2,2,11000,9,2,0,306,3,3,2,2,0,110018,2,63377,29778,37355,98478,152164,58945,55779,37233,126297,19631,3455452,28,1
1,1953,110050,31,2,12000,0,1,0,634,0,2,2,1,3,110079,31,116566,47961,25581,210508,230693,59485,43409,14886,215483,151200,4182431,12,1
2,1975,110007,52,1,13000,3,1,0,480,0,2,0,0,2,110098,52,116265,41294,57692,245701,231349,33742,49281,10626,196904,353199,2780895,10,0
1,1997,110049,39,2,16000,1,0,1,822,0,3,2,0,3,110007,39,162546,38229,38419,232418,72459,34763,47777,52455,125388,73979,3976479,15,1
0,1969,110008,10,2,15000,6,2,0,499,2,3,2,2,2,110048,10,50452,16488,31650,158830,49673,19550,52832,34583,91870,388556,420834,24,1
2,1958,110018,33,3,21000,6,1,2,431,1,1,1,0,3,110043,33,72149,47512,39457,245458,55456,11383,34113,43317,232339,90264,1529848,24,1
0,1970,110100,42,0,17000,3,2,2,890,2,1,2,0,1,110020,42,248907,45218,29946,235772,232246,38570,46883,30769,97677,22791,1847803,12,0
1,1994,110069,10,0,11000,7,0,1,758,1,1,2,1,1,110005,10,232393,30418,49341,176954,21996,25590,42234,48334,104345,79331,2293516,20,1
0,1978,110013,41,3,10000,2,2,2,650,0,0,1,1,3,110025,41,144593,35760,40016,235967,104827,23465,58794,53663,50948,416788,4521500,4,1
1,1966,110033,3,2,17000,4,2,1,759,2,3,2,1,3,110024,3,126574,57240,17325,106606,13946,22716,22713,32557,130241,186429,4178662,20,1
1,1969,110006,13,1,5000,2,2,1,326,1,2,2,0,4,110047,13,106475,32548,29043,46804,153840,41367,57159,44439,249493,25605,3004436,32,1
2,1969,110081,33,1,17000,6,2,2,339,0,2,0,1,2,110021,33,149237,36766,52614,116230,229629,52881,24652,51314,124156,443100,2880701,24,1
1,1956,110048,38,3,22000,7,0,2,579,1,0,1,2,1,110033,38,104184,19311,51662,89082,226821,15658,39383,41814,138698,223278,1202782,28,0
1,1969,110035,61,3,20000,1,1,1,569,2,2,2,1,4,110014,61,67220,43188,52197,34997,97253,59932,41557,20628,175890,36075,3260615,12,0
0,1961,110042,45,2,8000,8,1,2,529,3,0,0,2,1,110094,45,191365,36995,15123,221105,82246,31372,18078,45068,200590,464555,3482332,8,0
1,1992,110015,4,1,21000,6,1,2,721,1,0,1,1,1,110014,4,166437,23268,14912,122754,165296,22577,10430,40483,216669,391458,1817392,15,1
0,1953,110034,6,1,10000,3,0,1,442,2,2,2,0,4,110011,6,66917,35762,29247,19698,58334,26275,46873,26917,65380,24226,1438866,8,1
0,1984,110006,32,0,22000,6,2,1,502,2,3,1,1,2,110002,32,156046,57547,31896,127426,83001,34436,10457,31568,88420,301967,4102141,4,0
0,1969,110013,48,0,9000,4,1,1,719,1,3,0,2,0,110068,48,182747,54407,51989,154958,165552,46508,46398,10530,73527,436957,388628,32,1
2,1988,110011,61,2,15000,7,1,1,586,3,3,2,1,4,110014,61,227406,37107,11353,79856,128240,22954,52562,41385,81110,480157,2051670,10,0
2,1985,110062,63,0,8000,4,0,2,805,0,0,1,1,4,110010,63,71998,31691,28976,244238,191609,25821,51114,50168,238145,385834,3103700,28,1
1,1967,110099,57,1,15000,0,2,1,522,3,3,2,1,1,110053,57,247009,10410,12586,99195,238970,48168,11030,47617,160690,349031,1029109,20,1
2,1965,110008,49,1,19000,6,1,1,823,1,3,1,0,3,110092,49,55626,24567,34281,125146,26172,46602,16212,15739,15561,462191,2910509,12,0
0,1965,110082,51,0,7000,1,0,0,806,2,3,0,1,4,110072,51,133659,57308,17193,108153,249383,13902,29695,42898,110959,342798,805466,20,1
2,1987,110076,33,2,8000,4,1,1,571,3,1,0,0,0,110097,33,116333,29532,46966,125845,142780,20817,24500,29003,155585,367405,3538164,28,0
1,1991,110078,16,3,0,9,0,2,572,1,3,1,2,1,110024,16,44232,18051,49498,77877,28086,26296,48923,38850,28710,322921,2086021,15,0
1,1961,110077,4,1,14000,8,0,0,752,3,0,1,0,1,110052,4,20788,27565,45414,213442,32310,45018,38586,26658,126972,264507,3416870,20,0
2,1953,110041,34,3,20000,3,1,0,730,0,2,2,2,0,110076,34,184379,17727,51074,202715,109271,52616,47236,54084,134940,128289,1929353,8,0
1,1979,110100,38,2,16000,0,0,2,682,1,0,0,0,2,110027,38,14939,42262,30393,16760,212649,23048,25476,48377,155585,424594,4873966,15,0
1,1978,110065,24,1,8000,8,0,0,424,0,2,0,1,1,110037,24,28981,35482,37886,29693,110683,34717,55312,34819,77122,37631,2072565,4,0
2,1993,110005,63,3,8000,0,2,2,700,3,2,0,1,3,110020,63,163138,47726,21014,241702,81511,36860,34876,47594,102689,97575,4765907,28,0
2,1959,110032,51,1,8000,8,1,1,539,1,3,1,2,1,110082,51,170492,34296,56353,231511,184770,29727,15280,49762,162566,186923,3550468,10,1
1,1963,110062,64,2,16000,0,1,2,371,2,1,0,2,4,110031,64,127424,42433,31298,47995,169207,34110,57795,17343,219702,111393,3425259,10,0
1,1960,110011,45,2,17000,0,0,2,656,3,2,2,2,4,110006,45,79936,44555,41790,93475,44393,58451,50003,25006,47389,372297,4703084,4,1
2,1996,110085,33,3,13000,3,1,1,692,1,3,1,0,2,110016,33,197298,13367,17025,183458,46210,51146,43748,17183,96890,462832,994538,10,1
0,1997,110094,45,1,22000,8,0,0,708,0,2,1,2,3,110074,45,177544,44899,55307,44894,45191,21712,48955,30713,89988,137584,1208890,28,0
0,1987,110055,13,0,20000,9,2,0,708,0,0,2,1,0,110010,13,53430,49805,42070,132767,108690,17336,23539,28892,59889,151373,3528436,15,0
2,1979,110025,60,2,6000,9,1,0,414,1,0,2,2,4,110062,60,149150,51564,10203,66295,20492,38689,26834,30442,203771,228394,4626251,24,0
2,1995,110028,58,0,19000,9,1,0,760,1,0,0,2,4,110007,58,143320,59016,11514,248230,180613,19808,15494,58768,82733,492508,4014805,32,1
0,1990,110049,31,0,14000,6,1,0,801,1,1,1,0,4,110036,31,38861,53367,46775,128038,174324,49618,32544,34758,112434,436781,818166,12,0
0,1951,110062,50,0,19000,4,1,2,424,0,0,0,1,4,110027,50,78943,51911,27156,115562,69300,24331,52481,24958,133667,370280,3285495,20,0
0,1977,110021,16,3,9000,3,0,2,761,2,0,2,1,2,110041,16,83899,10603,40098,168785,193674,39757,51747,10057,133445,301505,2440951,10,1
0,1965,110079,58,0,17000,2,0,0,362,2,1,1,0,2,110071,58,215879,32390,32223,87328,112620,42723,48203,57956,24048,125689,1140500,24,1
1,1950,110018,16,3,21000,0,2,0,601,3,0,0,0,1,110030,16,205985,13599,17654,197511,150794,26667,41968,18120,104686,483266,465106,20,0
2,1991,110096,22,2,16000,8,1,0,363,2,3,1,2,2,110088,22,86005,52445,48794,95834,247873,15452,37808,11170,219343,453926,3207170,4,1
1,1974,110083,24,0,20000,4,0,0,312,0,0,0,1,2,110022,24,75906,35355,59147,33970,244233,38431,11349,24172,201634,168275,3174021,8,0
2,1991,110057,29,3,6000,4,1,0,489,0,1,0,2,2,110095,29,94492,18183,25602,201077,37990,55204,14314,16200,16276,219546,3415334,32,0
1,1986,110070,46,3,8000,0,2,0,682,2,0,2,1,4,110054,46,121681,49657,56145,141406,226847,22833,21021,12860,121602,42126,1445517,20,1
0,1950,110064,34,0,19000,5,0,1,397,1,0,2,1,1,110072,34,20201,16479,35752,135975,81096,11045,19321,50049,54879,156938,4994371,4,0
0,1970,110016,11,2,10000,1,1,2,577,2,2,1,0,4,110018,11,135203,55759,17599,88004,226126,59279,36168,25112,125282,151198,366827,4,0
1,1953,110027,20,2,8000,5,0,0,720,2,2,1,1,4,110020,20,64000,32302,24997,214433,131721,43342,49621,30605,99491,36635,4034790,20,1
2,1978,110052,53,2,23000,8,2,2,693,2,1,0,2,2,110005,53,40821,45127,19232,99692,226153,45297,40863,16959,52680,390712,1161611,15,0
1,1953,110063,23,0,6000,9,0,1,747,0,3,2,1,2,110074,23,117520,51822,58606,213436,152328,40142,36766,13372,170360,93138,712883,10,0
1,1964,110074,17,0,0,6,1,2,422,2,0,2,0,0,110081,17,122898,54756,50303,245825,112791,19092,45579,16007,122576,436373,4923116,4,1
2,1977,110084,48,2,21000,2,0,1,392,2,0,2,2,3,110081,48,20442,10531,50291,179481,17698,49944,24271,58643,202208,56539,3023584,32,0
1,1998,110070,30,0,16000,6,0,0,386,3,0,2,2,1,110021,30,188545,39389,18337,232922,243334,44197,30373,33949,130029,434564,4529747,28,0
1,1964,110053,18,2,0,8,2,2,824,2,2,0,1,2,110040,18,67651,28085,22933,200781,127070,52820,20762,19295,248798,71580,701216,32,0
2,1994,110070,55,1,22000,9,1,0,586,1,1,2,2,1,110030,55,70610,39002,16132,220268,28192,25364,25131,28889,43985,402206,4947094,15,1
1,1958,110067,40,2,23000,5,2,1,837,2,1,0,0,2,110080,40,184615,46087,41286,118505,89120,53359,53448,20380,100671,350550,2881155,20,0
1,1988,110090,46,1,7000,0,2,2,343,3,1,0,0,2,110064,46,174815,14560,47606,45100,235418,59392,18500,29172,48915,178826,2495829,8,1
0,1985,110089,65,0,7000,8,0,0,507,1,0,2,0,4,110055,65,93816,28896,52520,78620,13045,30793,33961,13433,94816,151350,2585431,10,1
0,1956,110074,56,1,19000,7,2,2,883,3,0,1,1,1,110052,56,243103,54839,13696,209098,25403,16496,52659,33936,188246,128839,2781941,4,1
1,1977,110009,22,3,8000,1,0,2,838,2,2,1,1,3,110002,22,163267,42400,21668,172653,146574,14481,51873,58506,202004,306797,3155039,8,1
0,1995,110092,22,1,22000,3,1,1,614,3,0,1,2,4,110006,22,58080,18997,29294,186822,169528,31673,35032,38755,21877,406033,4069461,32,1
0,1964,110009,61,1,23000,1,0,1,789,2,1,1,0,1,110015,61,17716,39616,20813,198222,223633,44930,49463,11199,16063,28088,216656,8,0
1,1954,110034,34,1,18000,5,1,0,463,1,3,0,2,0,110077,34,50580,50572,43526,14259,154165,43318,30885,20871,67691,53666,4053864,15,0
0,1958,110091,63,1,5000,8,0,2,801,2,1,2,0,2,110086,63,34898,58313,49248,47208,187138,10415,42101,41929,172982,429446,1389461,24,0
1,1965,110011,19,0,18000,8,1,1,569,3,1,0,1,0,110009,19,202017,32476,37252,130989,233501,26217,33292,54680,42039,282212,1336301,32,0
2,1980,110082,25,1,0,5,2,1,357,0,1,1,1,1,110081,25,73334,57279,48270,73991,180985,45128,30953,37880,74740,424566,2251641,15,0
2,1983,110064,4,1,12000,5,1,2,827,2,1,2,1,4,110056,4,41752,15485,16537,169088,35713,24879,47937,10269,214762,285893,2596623,32,1
1,1966,110094,37,1,10000,4,2,0,633,3,2,0,1,1,110009,37,11394,58280,46859,38302,142281,22596,59370,48994,136257,150327,2822785,15,0
0,1961,110070,8,1,20000,6,1,2,850,3,3,2,2,0,110010,8,104815,15603,55379,11037,95107,43800,30274,14180,205458,101082,3789329,32,0
0,1978,110098,40,0,16000,3,0,2,455,2,1,2,0,1,110072,40,135474,25013,26489,235164,147209,35678,14560,41240,190729,160758,581735,10,1
1,1984,110018,17,3,13000,4,0,2,891,3,1,0,1,0,110015,17,36024,31516,55699,240591,109021,33661,44033,29428,83744,74758,1286882,12,1
2,1992,110062,49,0,14000,9,2,0,843,2,2,2,0,2,110010,49,98001,59230,53212,190718,87108,21664,33161,16578,169196,254679,3063949,4,1
2,1988,110046,39,0,9000,5,0,1,524,1,1,0,1,3,110007,39,194997,21918,32632,89696,52224,57767,50591,54574,34109,65106,3292134,24,1
2,1955,110039,66,1,8000,8,2,2,549,0,0,1,1,2,110005,66,45381,46313,27334,70614,187086,50767,49561,41521,200184,153036,2356668,24,1
1,1992,110014,60,1,6000,4,2,2,455,0,0,2,2,2,110046,60,55099,25279,37905,23553,19841,20705,28995,22944,91271,140809,3734971,32,0
0,1976,110087,30,3,21000,3,2,0,423,1,2,0,0,1,110079,30,121835,48443,23952,155301,57690,55284,31395,39258,179229,149059,3476323,15,1
0,1974,110030,54,0,9000,9,1,1,300,2,0,2,2,2,110079,54,246624,51991,36940,126938,186196,32955,28206,29211,163346,285935,2511420,10,1
1,1993,110034,48,0,13000,6,0,2,862,2,2,2,0,2,110019,48,176054,36565,21084,58026,121553,59016,40530,58320,135771,171067,2906701,20,0
1,1952,110009,64,0,21000,2,1,1,643,0,0,1,2,4,110100,64,24421,36026,33411,13570,178334,40037,25823,27273,38269,161891,1474815,32,0
2,1959,110062,57,0,11000,2,0,0,343,2,3,1,2,1,110003,57,32997,32806,47647,77408,93791,53624,34809,27371,143732,437327,3881462,24,0
2,1955,110051,4,2,14000,2,1,1,732,2,2,0,2,2,110062,4,210402,57990,18477,220060,67623,21344,59931,53356,95436,406359,4869431,8,1
1,1991,110064,15,1,0,8,2,2,579,0,3,1,1,2,110013,15,66557,54748,57883,81458,29601,32530,29621,10707,229430,371541,3950690,8,0
0,1997,110061,38,0,16000,5,0,1,322,1,2,2,2,3,110078,38,25639,49098,31731,153001,207916,56415,21316,41547,188299,24409,4135540,8,1
0,1983,110037,42,2,14000,6,0,0,692,1,1,2,1,4,110008,42,249754,39672,20879,14976,213218,41770,41322,29039,204826,401234,1351703,10,1
1,1951,110043,49,1,9000,8,0,2,557,3,0,2,0,3,110064,49,214811,43866,25867,241395,123965,22660,28029,30725,211223,294428,4481730,15,0
0,1963,110016,42,2,19000,0,1,2,774,0,1,2,0,0,110058,42,148397,18829,18008,169760,90141,24612,40752,52941,174653,192057,4475266,32,0
1,1975,110041,24,1,15000,0,0,0,598,1,0,0,2,0,110092,24,205539,38407,32627,100368,112967,14203,56310,58229,226464,321896,3673823,24,0
2,1990,110029,5,0,0,6,1,1,699,1,3,2,0,4,110096,5,111503,48256,44796,214011,200421,14551,16802,44273,202159,193584,3113666,10,1
2,1987,110026,5,2,5000,7,1,1,403,1,1,0,0,3,110076,5,167942,20408,42779,142440,85471,32464,37176,44149,66623,484561,1043061,32,0
0,1967,110097,61,0,7000,1,0,2,419,1,1,2,0,2,110028,61,173379,32635,49475,118793,103519,54073,56148,21914,46143,247227,3917365,24,1
0,1988,110030,62,2,17000,5,0,1,482,1,0,2,0,3,110015,62,182496,57963,14717,126139,184952,39026,38003,15806,215592,305539,2065340,8,1
0,1961,110052,61,1,11000,6,0,1,410,3,2,2,0,0,110094,61,93176,31265,21678,15222,192342,14157,14516,31051,94505,469557,4462803,8,0
2,1998,110090,53,2,11000,0,0,0,376,0,0,1,1,3,110046,53,116152,32908,52050,70433,103673,11313,17798,32758,247437,369967,4548756,4,0
0,1954,110059,57,3,10000,9,2,2,714,2,1,1,1,4,110074,57,18770,17423,21821,212453,115847,45328,20643,33568,39836,83119,2970125,8,1
1,1960,110059,22,1,14000,4,2,1,466,3,1,0,0,3,110080,22,175269,54047,36373,230808,27433,56829,46372,26876,35165,448258,3470151,8,0
2,1984,110037,59,3,22000,5,0,1,671,3,1,2,0,0,110020,59,207127,53407,38610,193891,230289,47426,23969,11022,119193,301304,3778776,20,0
2,1950,110056,7,0,10000,1,0,2,534,3,3,2,0,4,110058,7,220409,37896,56094,198152,243125,24383,18373,46492,35558,421049,4870241,24,0
0,1966,110076,54,2,13000,5,2,1,468,1,0,0,0,2,110037,54,245240,47061,50765,172355,94348,33976,23956,43648,161824,276499,3192765,28,1
2,1965,110018,50,3,19000,2,2,0,626,2,0,2,2,3,110041,50,19221,19961,51474,198053,189946,27064,24878,20260,149911,117711,2994710,15,1
2,1989,110028,48,0,15000,8,0,0,742,2,1,2,1,0,110016,48,170832,36157,36636,83146,232006,53550,16104,57987,187762,367019,4076472,28,1
2,1953,110020,62,3,17000,2,0,2,418,1,3,2,0,0,110001,62,116249,13371,43518,127719,29637,54816,30638,10023,59761,359577,2550835,4,1
2,1965,110030,43,0,6000,7,1,2,384,2,3,2,2,4,110066,43,166362,49862,59754,244853,179630,19271,50999,23487,68872,304273,4123245,20,1
1,1961,110088,26,2,18000,9,1,2,318,0,2,1,2,0,110028,26,107331,42092,11412,53337,214824,53811,59812,33920,224217,476846,4760128,32,0
0,1996,110013,16,3,16000,9,1,1,453,2,0,0,2,4,110060,16,133473,50543,17070,37201,12784,47076,16335,51227,179111,464001,201404,15,1
1,1988,110052,5,3,7000,5,2,0,694,3,0,0,0,4,110012,5,197003,57769,15280,138475,99468,19634,13511,56154,235291,433406,4266512,8,1
2,1998,110078,51,2,16000,0,1,0,647,2,2,2,1,0,110031,51,149754,12906,48292,21418,180715,26568,16369,47616,97525,421158,2927451,4,0
0,1964,110039,29,2,12000,9,1,0,572,3,0,2,2,1,110033,29,212758,37347,30602,119983,103660,15064,25030,57923,120607,253960,2850859,24,1
2,1960,110017,25,0,13000,4,2,2,687,1,2,1,2,3,110011,25,141323,19279,47328,196660,176942,50888,34917,12236,240306,88717,1095446,24,0
2,1983,110084,13,3,22000,2,2,1,437,2,0,1,0,4,110079,13,21342,53808,56970,69531,120555,35750,27738,19634,222369,150318,1331496,28,0
1,1990,110019,65,3,22000,0,0,1,700,3,1,0,0,0,110068,65,173837,11201,55567,160068,235061,16131,26631,19524,71847,347403,279238,24,1
0,1994,110071,22,3,6000,7,0,2,466,1,1,2,1,1,110082,22,136291,41986,40904,136203,25562,21773,56324,41330,243547,58875,1252771,24,1
2,1991,110015,0,2,19000,7,2,2,880,0,1,2,0,4,110041,0,30170,34063,53900,239795,186052,28309,11988,58289,155083,472103,4664626,10,1
1,1952,110011,64,1,16000,3,1,1,533,2,3,1,1,1,110032,64,17750,56428,15321,230718,160979,13495,17908,54368,49876,497413,2020873,28,1
1,1954,110008,15,2,0,3,1,0,896,3,0,0,0,1,110031,15,152021,15778,14938,201735,118838,54358,24278,44723,163508,15118,3025049,8,0
1,1983,110098,42,2,12000,2,0,2,385,2,2,1,2,0,110025,42,157640,54824,53968,170584,245281,46345,14773,45081,67872,100369,237431,32,1
0,1982,110019,48,2,11000,6,2,0,727,3,0,1,1,1,110089,48,108357,54898,56796,194273,72984,21849,39677,53705,48925,438213,4729575,15,1
1,1976,110036,25,2,16000,7,1,2,516,3,2,1,1,4,110056,25,135525,27183,15778,186944,228889,27258,45098,53243,227467,195929,636656,12,1
1,1958,110093,25,2,22000,4,2,2,401,3,3,2,1,4,110021,25,53136,51200,21474,157473,28476,52239,45440,23768,99060,403702,4001030,24,1
1,1977,110081,26,1,15000,1,0,0,415,3,1,1,1,3,110015,26,73105,58897,23416,106177,205010,22562,19026,40636,37377,251914,2258539,12,1
2,1975,110040,4,3,12000,6,2,2,613,2,3,2,1,3,110065,4,155869,31202,47013,43937,26358,16645,55118,45174,78288,152112,3896986,10,1
2,1953,110076,21,1,0,6,1,2,765,3,0,0,0,4,110073,21,127317,50836,39598,204757,46626,43339,39362,56482,68088,334632,3140289,24,1
1,1961,110033,46,2,8000,1,2,0,418,0,1,2,0,3,110018,46,233850,48684,45239,134616,86129,59130,37361,31480,35225,148744,3301243,28,0
1,1960,110014,58,2,6000,6,0,1,835,2,2,0,1,3,110012,58,118860,16625,55361,112769,163871,32713,46310,52667,240308,328152,1648610,28,1
2,1988,110008,32,0,10000,4,0,1,875,1,0,0,2,2,110051,32,145287,11188,22500,122614,198726,36264,46667,34540,110659,298211,847858,8,1
0,1986,110088,8,3,23000,6,0,0,311,2,0,2,2,2,110027,8,221566,45451,37310,160200,245129,16981,12225,39439,249535,164606,2202947,8,0
1,1993,110085,48,0,11000,9,2,2,398,1,0,1,2,0,110038,48,235025,20729,50856,25688,67161,58590,40413,32776,83600,35227,680640,24,1
2,1972,110088,36,2,23000,5,0,1,373,3,2,1,2,0,110057,36,161950,59368,53902,213553,22426,23809,12062,25733,246976,80509,3961379,15,1
2,1977,110092,18,1,7000,7,1,0,480,1,2,1,1,0,110090,18,46037,30663,23762,41713,146046,41131,18864,20210,85589,454611,4040820,24,0
1,1971,110007,10,0,8000,2,1,2,306,3,2,2,2,1,110097,10,61830,12870,20603,18485,19541,47272,45384,54680,79719,228397,3032071,20,1
0,1974,110046,50,1,17000,1,0,2,802,1,0,2,2,3,110033,50,101703,19074,28804,120726,84285,54312,11863,19770,233350,43221,2812398,4,0
0,1994,110059,21,2,19000,0,0,1,409,3,0,0,0,4,110022,21,96684,10358,57179,205295,236495,24218,48046,18881,165900,327088,640960,10,0
1,1951,110011,9,2,13000,0,1,1,394,2,3,1,1,3,110020,9,116927,24832,44165,11163,101986,30595,25623,33101,175022,26894,1609709,10,0
0,1962,110022,50,0,20000,8,2,2,873,1,2,0,1,1,110051,50,29128,28122,56016,66552,133625,27713,40097,49059,13543,292755,1591196,4,1
2,1979,110015,46,1,8000,7,1,2,455,0,0,1,2,2,110047,46,127352,55789,38435,43564,230182,46190,33736,27373,94711,103845,321910,8,1
2,1965,110083,26,0,13000,6,1,1,652,3,2,0,1,1,110017,26,226924,31466,37344,14158,82591,56385,40927,38683,177187,355149,4417199,12,1
0,1971,110039,60,1,11000,7,0,1,888,2,1,2,0,3,110090,60,173615,43844,14163,118512,186927,56011,33514,56402,106261,230800,1850470,32,0
1,1967,110045,56,0,22000,2,1,0,464,2,0,1,2,4,110097,56,160046,17416,12097,93520,174931,28182,51604,53925,177768,151303,2603016,32,0
1,1971,110025,61,2,14000,8,2,1,658,2,3,2,0,3,110002,61,79616,21676,11314,112623,133120,54582,10085,30643,84974,139728,3159173,12,1
0,1953,110007,46,3,12000,7,1,1,644,1,2,0,2,4,110043,46,126111,43696,12264,161001,66603,34147,37256,51495,120311,243999,3985993,32,1
2,1954,110089,14,2,16000,8,2,0,474,0,2,1,1,2,110016,14,117580,45372,22060,200158,160417,10839,48666,19263,79448,234651,237541,15,1
0,1965,110096,45,2,15000,6,1,1,466,3,1,0,2,0,110009,45,26396,36742,36531,222633,230636,22834,54187,50276,159650,109605,903211,32,0
1,1980,110010,25,2,0,4,2,0,756,3,3,2,2,1,110037,25,197372,43505,36691,235290,165329,52158,13004,43182,246438,441578,2700370,32,0
2,1972,110018,38,2,9000,8,1,2,536,3,3,0,0,3,110054,38,248324,26600,52426,132129,89316,44476,48372,10344,21525,320937,1102298,10,0
1,1952,110006,14,1,15000,9,0,0,322,0,1,1,1,2,110045,14,59302,32156,28888,67407,236640,54672,42873,49040,20534,227951,3673034,12,1
2,1957,110028,45,0,12000,8,0,2,797,2,2,2,0,2,110008,45,207892,13443,47356,97084,68955,15640,47180,19570,225365,450507,848575,8,0
2,1988,110006,16,0,17000,1,0,1,677,2,2,1,0,3,110096,16,115091,52192,16564,135530,158317,45138,28059,38748,135720,404675,1466729,15,0
1,1955,110098,26,2,16000,1,2,0,702,2,3,1,2,1,110019,26,94099,37092,19247,32939,24612,48449,12737,29233,205752,85792,4134587,20,0
2,1979,110046,33,1,6000,7,0,0,759,0,0,0,0,4,110089,33,227115,44715,32359,85019,59171,41165,20519,32976,43085,323467,1412107,24,0
2,1963,110061,20,3,14000,7,1,1,747,2,3,1,0,1,110023,20,145686,59744,38089,103410,85770,17229,44424,36009,74441,291142,3537903,28,0
0,1985,110078,16,3,0,6,2,1,646,0,0,1,1,3,110054,16,101066,18452,51272,152827,167397,16234,21330,45463,227285,85176,3809405,8,0
0,1989,110094,22,3,0,3,2,0,893,3,1,1,2,3,110018,22,211595,26721,23056,165843,116064,45218,54777,45825,155759,125740,958025,4,0
1,1977,110067,28,3,15000,9,2,1,379,3,3,0,0,4,110073,28,171772,34492,30578,238161,118026,14015,38697,44774,125773,482531,665392,12,1
1,1965,110099,2,0,19000,2,2,1,327,2,3,1,0,1,110018,2,99319,38380,15010,111342,13048,39819,31577,59729,234829,192058,2091577,4,1
2,1976,110040,61,0,15000,6,2,1,426,2,1,1,0,0,110002,61,207020,11236,56754,212590,64075,26880,53050,59592,139788,255455,3412974,15,0
